8.861297607421875000e+02,6.922953827762960977e+00,9.602789113059250781e+01,2.533003953870913350e+01,5.947356820106506348e-01,4.418636635355923659e+00,7.827118061436085794e-01,1.743616635021801725e-02
1.147357666015625000e+03,3.341033175368212760e+00,4.708643433289017821e+02,1.563709701052900414e+01,1.610826700925827026e-01,2.505016354564681968e+00,1.221709140046960823e-01,6.304364463992918541e-03
