1.039005609974675224e+02,1.089325960269330729e+01,2.655359522859225407e+01,1.018389406904356598e+01,3.933273315429687500e+00,1.262326096207804937e+01,5.077383388225042982e-01,1.235362257481363579e-02
8.538319078127910799e+00,4.601266207573583067e+00,2.197515745018363020e+01,4.345832347972007903e-01,5.220924377441406250e+00,6.063764451914521736e+00,1.765121445026678615e-01,1.722356020739744301e-05
