2.927177663615583736e+00,8.945232147381796395e+00,3.782558860567739600e+01,1.649088348114009284e+00,1.575013279914855957e+00,8.120613738268195547e+00,9.798561410413473283e-01,1.633906831417223857e-02
1.768781562727739454e+00,3.939992043350305284e+00,2.729189776109425836e+01,4.557250088926332321e-01,8.958397805690765381e-02,3.133394825610594570e+00,1.002118103095881070e-02,7.034173665399112013e-03
