7.153945835219282401e+01,8.662462291786797053e+00,9.637242416038711568e+00,8.430531631113804991e+00,1.686989188194274902e+00,1.059287834334948641e+01
1.143315998798520283e+01,3.232704619263703893e+00,6.812210463773968883e+00,6.823450512624996689e-01,1.824066340923309326e-01,3.668736320681861951e+00
